quarter,ifi_rgd_obs,hours_dngs15_obs,hours_sw07_obs,gdpdef_obs,gdp_rgd_obs,wage_rgd_obs,baag10_obs,ffr_obs,c_rgd_obs
1984Q2,3.819662696022725,-46.14199259296331,37.66157016491496,0.8323388674665968,1.6795394845900566,0.3254164667776762,0.37150793650793723,2.6386813186813183,1.3774932079580076
1984Q3,1.4856261630877843,-46.48092624399895,37.72957424778048,0.7836592022089766,0.8608946609890773,0.5029918571160692,0.45920634920635006,2.848070652173912,0.6434693311763863
1984Q4,1.3090076398394987,-46.32901859253334,29.9328076578048,0.6945437004593411,0.7515047413672785,0.29486366406048675,0.46150273224043703,2.315624999999999,1.3100726648380157
1985Q1,0.25349068909695455,-46.20317518949663,28.35252785831375,1.0602508959264643,0.831197707890337,-0.08053697142812447,0.45170833333333293,2.118777777777778,1.4330364937799493
1985Q2,0.4311379919120683,-46.46794215043609,25.525484464488216,0.6552924472785392,0.7802932499655038,0.4527521303786584,0.5491269841269846,1.9810989010989009,1.1961477239081015
1985Q3,-0.6978206447640405,-46.36052709329963,21.209396755640398,0.5292812790259432,1.4835302345977708,0.8387291113820747,0.5336111111111115,1.9752445652173913,1.964772734834485
1985Q4,1.7699396782146062,-45.877809469608586,17.172852032177673,0.701378650800716,0.8197475992982421,0.9159072737594085,0.5526344086021506,2.026114130434783,0.5909355388296585
1986Q1,0.21256056078182745,-45.61917596475499,8.910461193967933,0.3890272529928908,0.9070007055554232,0.9390135137965314,0.6149713114754092,1.956722222222221,1.0202166014761502
1986Q2,0.19820907001852087,-45.94026168806973,1.8056086817876462,0.4675090328993975,0.4155956314773733,0.4517357855170038,0.6681640624999996,1.7296153846153863,0.6553270717651473
1986Q3,-0.3404226609286983,-45.6239155235047,0.9438768404889402,0.6243793117364942,0.9237706539895741,0.28649230808754916,0.7192578125000004,1.5523641304347822,1.8497194705466304
1986Q4,0.5219914932331495,-45.634957990679744,0.08548924293984328,0.7125920889967664,0.5307636290643926,0.9573246867664578,0.707859122983872,1.5666847826086956,0.6922920853173447
1987Q1,-2.9382118400516655,-44.957018640144284,-4.303780333145994,0.890174748427211,0.7310510910447735,-0.635721684927732,0.6166314119513487,1.5556388888888892,0.4941386607925461
1987Q2,1.3600715165858033,-44.48865135928218,2.6689801338507095,0.701301575591844,1.0570380873720753,0.3100850481010285,0.5042460317460318,1.6624999999999996,1.600920594161518
1987Q3,1.179933891569046,-44.030691022211016,7.75883349052549,0.7221179025804431,0.8340687255529061,0.15453141863781636,0.5077343750000005,1.7098913043478259,1.3334969491020594
1987Q4,-0.2581799080297491,-43.78958808608546,12.083156878421391,0.8061979810109721,1.719759270421075,0.6789778325916129,0.5633278729838715,1.7299184782608699,0.3747293972867039
1988Q1,0.9018068752673495,-43.852066558065374,6.323089641404579,0.673232139492117,0.6634557480886494,0.061165286083738585,0.5835675883256504,1.6664835164835174,1.713056587583995
1988Q2,1.371865800390151,-43.81051972180227,8.510382347118309,1.0076921143862005,1.1706415317496075,0.5652380764681929,0.5175000000000014,1.7887362637362625,0.8091671480838
1988Q3,-0.1755547263931864,-43.52433317385061,9.379706693493006,1.1712070086734425,0.5105217613422749,-0.09656980112504204,0.49378906249999943,1.995869565217391,0.8398451349840864
1988Q4,1.111813318147542,-43.03294805812113,4.1095392753318265,0.7773498333380227,1.2905413594497022,-0.06728767838041383,0.3882377049180321,2.117119565217391,1.3589259816531571
1989Q1,0.19274052333454672,-42.64623831622479,5.387365783983853,1.0271550321829699,1.208408893270304,-0.9092999802385253,0.3583804865150717,2.3616111111111104,0.4550193981556611
1989Q2,-0.22725318301105155,-42.74143671757792,2.6946649804472145,0.9926240562758334,0.5425519283029521,-0.6398900044790241,0.4010937499999998,2.431428571428573,0.7322786178853364
1989Q3,1.518165711347191,-42.81939346613131,-2.0044744093864324,0.720118330352635,0.47308655331023963,0.09812118514135591,0.44480158730158825,2.270896739130434,0.7818034733682262
1989Q4,-1.7103343590476487,-42.89979464000221,-2.7473612125548357,0.7387141897300964,0.34581470724830204,0.7633360027423075,0.4765988223246289,2.153614130434783,0.5805721813346457
1990Q1,0.927785494710185,-42.375137389025426,0.08634908594967783,1.1214188229029107,1.2404839288908944,0.2453450499634662,0.4179211469534052,2.0619999999999994,1.024049007272622
1990Q2,-3.2871585210406935,-42.78185328979351,2.2159590960215496,1.1438033196926376,0.22903043919863894,0.7610161773768187,0.40968253968254054,2.0598351648351647,0.2167019025857855
1990Q3,-1.158968379472779,-43.54121787527573,3.129109506503994,0.9586029402908339,-0.182884722116399,0.4739284442903958,0.42654761904761784,2.0400543478260857,0.744175518640439
1990Q4,-3.6693304801818205,-44.30222372720048,5.015272860941252,0.869769731239109,-0.824894841557354,0.11009657363109625,0.5499143145161289,1.9358423913043472,-0.3065620884274358
1991Q1,-3.91096021352249,-45.297265628250976,1.248901541232783,1.1555583438914279,-0.49339731250170205,-0.2925540664699352,0.5476099726775963,1.6076111111111104,-0.8700172893262821
1991Q2,-1.144586689799079,-45.64130575915615,-1.653712181304627,0.7071133341337452,0.5579003786336859,0.8912158433473732,0.44898437500000066,1.4660164835164828,0.6655528275786259
1991Q3,-0.37139545136142804,-45.749420294363716,-4.012124149186889,0.6466020298630455,0.24563044985828972,0.30027511302216164,0.4350390625000009,1.4113043478260863,0.35129066882170995
1991Q4,-0.45705002074914025,-45.91290674638478,-7.028941716704139,0.5319750991793072,0.5370822559961117,0.7167403980770832,0.5142968749999994,1.2046195652173912,0.09880549263521338
1992Q1,0.5670320843892851,-45.896527370311865,-9.20283080805467,0.7597900339833207,0.9241635064650321,1.2873643640354144,0.47326612903225795,1.0060714285714283,1.68467519851528
1992Q2,3.486783513894636,-45.45070909323537,-9.99269149318792,0.5688048588946006,0.9317680635865615,0.037257602274478954,0.4378968253968256,0.9435164835164841,0.5966251894700353
1992Q3,1.3390367490317616,-45.42718875919548,-14.742397021459908,0.3266909145348321,0.7696542557765008,0.9739777469163584,0.5213671874999992,0.8148097826086955,0.9650325816354068
1992Q4,2.8018837954319276,-45.66516711426459,-12.88565051495317,0.6285920773643321,1.308845707467641,0.16349127178008754,0.5317552923387101,0.758722826086957,1.5398677013303992
1993Q1,0.544720898311038,-45.431823521919675,-18.422972062503675,0.8284516692234215,-0.027183049390169793,-0.7298809367475073,0.5328701745108417,0.7605833333333336,-0.08249519752331831
1993Q2,1.3765826973743425,-45.01262614853529,-21.455861908314034,0.5343034724303025,0.6062829290386691,0.05508919644747602,0.5377380952380946,0.7493131868131868,1.074656707019964
1993Q3,1.3537510314363457,-44.528898547303,-28.006589857372433,0.45722871936266446,0.4370909237896318,-0.1638299758838738,0.5019140624999994,0.7644293478260871,1.0460751456245452
1993Q4,3.899802622145206,-44.183737347046936,-28.90635606018637,0.560699696936549,1.4996029648373514,-0.2681592640260389,0.484679939516129,0.7470652173913048,0.9986079684419568
1994Q1,1.4370133541929782,-43.824614618896554,-24.956636109596815,0.5156006582094423,0.843171802058048,0.8383852104316034,0.4421812596006143,0.8023333333333335,0.6843774002827572
1994Q2,2.354684044053412,-43.169819815459114,-15.931956262120309,0.46073379931278696,1.3846755480783477,-0.4607337993127787,0.377943548387097,0.9845054945054948,0.9111853426933835
1994Q3,0.8952363975089407,-43.102454737534266,-13.21924008590986,0.5937208212020041,0.5442042219172748,-0.4977054513676619,0.37746093749999976,1.1213586956521737,1.007501025374469
1994Q4,2.3348419214497076,-42.40880966519898,-9.118325461080929,0.46624961426444694,1.225801355353728,0.2985724695612195,0.34264116575591985,1.291983695652174,0.9605107466480176
1995Q1,1.8935767516203523,-42.520141242006645,-12.828860428287896,0.7312458558732677,0.3692361283377139,-0.35101726089940266,0.3502726574500761,1.450694444444444,0.24572082052033958
1995Q2,-0.6838064589349453,-43.19479940801998,-20.504786242948683,0.4198459907407757,0.19477060586307895,0.33630127931687887,0.40416666666666656,1.5047802197802198,1.109556817937518
1995Q3,0.710075575729767,-43.30529080285601,-22.408194071987452,0.4587865517855493,0.7713434461316827,0.1981843705305607,0.4331746031746033,1.4492934782608702,0.7788870117552169
1995Q4,1.7664276720474967,-43.44583910757746,-27.700348613479434,0.48706336775496867,0.7969324217602153,0.25851324537938386,0.4369502048131082,1.429864130434783,0.570215203486378
1996Q1,2.0095235538223326,-43.59689180876213,-26.9104844900113,0.6155728606145845,0.7125004812386161,0.03227762370571586,0.44912506400409646,1.3427472527472528,0.7990574274444159
1996Q2,2.708655858081106,-42.777661900698476,-19.561654249995684,0.34146864554480355,1.6344772206798914,0.5768114526886964,0.39515624999999965,1.3109890109890106,1.3496379938961844
1996Q3,2.048779369208999,-42.22505039739417,-19.623836861596203,0.4900744918798357,0.4985692471062164,0.3292291352777339,0.37839843749999935,1.3265489130434776,0.3806604441839119
1996Q4,1.0754653784086106,-41.94283804437397,-24.145372729412998,0.3982878908466979,1.1335804697390273,0.4143576648558447,0.3922177419354842,1.320217391304347,1.002165754260838
1997Q1,1.2246854293528577,-41.79766641045085,-22.232697213266192,0.7228112067641712,1.0672486659929807,-0.18469331631250674,0.37726639344262236,1.3196111111111104,0.9872671805742985
1997Q2,2.2160866152024976,-41.177107186819626,-20.843236968709164,0.4528012461306312,1.4305155295469185,-0.09565800937092235,0.37234375000000064,1.38054945054945,0.2963896191648462
1997Q3,3.1422504902574753,-40.95610757010943,-26.241055338981596,0.2942043899093243,1.0361899604805183,0.6814131046271403,0.3791406249999991,1.3836684782608693,1.6086952216818224
1997Q4,0.6291333871134438,-40.90854085083651,-30.43392647187241,0.36166404701885146,0.6828614423982419,1.127631985910102,0.3834677419354837,1.3768478260869563,0.7920131637462404
1998Q1,3.3612300798467847,-40.74522569438824,-32.89422893760366,0.25336205328723577,1.5829756488455775,1.2997321498004173,0.4170901639344258,1.3798333333333335,1.0161942766190684
1998Q2,2.886425207663567,-40.7216859923744,-33.00332983446671,0.2818408979699453,0.719602405788173,0.9942291610514674,0.4146031746031751,1.3743681318681322,1.432300013720079
1998Q3,0.7853048633254653,-40.9379256598767,-34.73150955572095,0.3681104612031821,0.8469044691327877,0.891881008497622,0.47996093749999935,1.382907608695652,1.033047039045272
1998Q4,2.5134364318542595,-40.605537953569794,-33.083117115012925,0.26073116021113313,1.3599479025258268,0.6532760337286826,0.6459274193548394,1.2151358695652175,1.2988585667128218
1999Q1,1.8280108682132776,-40.6984930641263,-30.81137899211788,0.5386182108723997,0.8685952967194454,0.44904413871876886,0.6028278688524591,1.183638888888889,1.270282232205684
1999Q2,1.7161278549559962,-40.86088452049536,-26.493104632086215,0.3638456714045064,0.6075436086874911,0.6952273640583474,0.5494921874999998,1.1869230769230772,1.551425708656503
1999Q3,1.5459238441302605,-40.8294230355643,-21.90784204594695,0.25771980092956254,1.386194393825136,1.030542782171802,0.5548437500000007,1.2738858695652175,1.4455491044248496
1999Q4,1.3573764533009731,-40.65082235436009,-20.282879101997196,0.39008659902542675,1.9822882672441668,0.6445426063889922,0.5225601638504864,1.3260054347826085,1.5896900623176557
2000Q1,3.61763445211032,-40.10116621611106,-19.127306428955876,0.8133201632975978,1.178614971018704,0.21071399212682834,0.46559523809523795,1.4194230769230771,1.8722815011311633
2000Q2,2.52871691430126,-40.31188148404594,-15.898982210733152,0.5916343500612675,1.3732813721573747,0.8091667655498215,0.6048015873015873,1.5679945054945053,0.6773871093566295
2000Q3,0.8632848612187485,-41.06596582809084,-19.340932816752115,0.39248718732972077,0.5415137052743655,1.1412852110412617,0.6057936507936512,1.6298641304347827,1.1547120917802496
2000Q4,-0.4653653444188932,-41.25286827241382,-20.495595179584427,0.4930930584465549,0.2579518783441238,1.092444120532846,0.6617338709677425,1.6187228260869573,0.6654643481470577
2001Q1,-0.32291836065804336,-41.27195259362073,-24.667876214301003,0.7765593244951906,0.4906135063937122,0.4888092523607699,0.709395161290322,1.399249999999999,0.7949125568960164
2001Q2,,-41.70250385056648,-22.560253734753985,,,,0.7164655172413794,1.175535714285714,
