id,title,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,notes,observation_start,observation_end,release,release_url,source,source_url,numberof_vintage_dates,is_revised,vintage_dates
PCEC96,Real Personal Consumption Expenditures,Monthly,M,Billions of Chained 2012 Dollars,Bil. of Chn. 2012 $,Seasonally Adjusted Annual Rate,SAAR,"BEA Account Code: DPCERX
A Guide to the National Income and Product Accounts of the United States (http://www.bea.gov/national/pdf/nipaguid.pdf) (NIPA)",2002-01-01,2020-02-01,Personal Income and Outlays,https://www.bea.gov/data/income-saving/personal-income,U.S. Bureau of Economic Analysis,http://www.bea.gov/,486,True,"['1979-11-19', '1979-12-18', '1980-01-17', '1980-02-19', '1980-03-18', '1980-04-17', '1980-05-19', '1980-06-17', '1980-07-17', '1980-08-18', '1980-09-18', '1980-10-16', '1980-11-18', '1980-12-22', '1981-01-19', '1981-02-18', '1981-03-17', '1981-04-17', '1981-05-19', '1981-06-17', '1981-07-21', '1981-08-18', '1981-09-17', '1981-10-20', '1981-11-18', '1981-12-17', '1982-01-19', '1982-02-19', '1982-03-18', '1982-04-20', '1982-05-18', '1982-06-18', '1982-07-20', '1982-08-18', '1982-09-20', '1982-10-19', '1982-11-18', '1982-12-20', '1983-01-18', '1983-02-18', '1983-03-18', '1983-04-19', '1983-05-18', '1983-06-20', '1983-07-20', '1983-08-18', '1983-09-20', '1983-10-19', '1983-11-21', '1983-12-20', '1984-01-19', '1984-02-16', '1984-03-19', '1984-04-18', '1984-05-17', '1984-06-19', '1984-07-20', '1984-08-17', '1984-09-19', '1984-10-18', '1984-11-19', '1984-12-18', '1985-01-18', '1985-02-20', '1985-03-20', '1985-04-17', '1985-05-20', '1985-06-19', '1985-07-17', '1985-08-19', '1985-09-19', '1985-10-18', '1985-11-21', '1985-12-23', '1986-01-23', '1986-02-21', '1986-03-20', '1986-04-18', '1986-05-21', '1986-06-19', '1986-07-23', '1986-08-20', '1986-09-19', '1986-10-23', '1986-11-20', '1986-12-18', '1987-01-23', '1987-02-20', '1987-03-19', '1987-04-24', '1987-05-26', '1987-06-18', '1987-07-27', '1987-08-24', '1987-09-21', '1987-10-26', '1987-11-25', '1987-12-18', '1988-01-28', '1988-02-26', '1988-03-24', '1988-04-27', '1988-05-27', '1988-06-24', '1988-07-28', '1988-08-26', '1988-09-21', '1988-10-27', '1988-11-30', '1988-12-21', '1989-01-30', '1989-03-01', '1989-03-24', '1989-04-27', '1989-05-26', '1989-06-23', '1989-07-28', '1989-08-30', '1989-09-22', '1989-10-27', '1989-11-30', '1989-12-21', '1990-01-29', '1990-03-01', '1990-03-29', '1990-04-30', '1990-05-25', '1990-06-22', '1990-07-30', '1990-08-27', '1990-09-26', '1990-10-31', '1990-11-29', '1990-12-20', '1991-01-28', '1991-02-28', '1991-03-28', '1991-04-29', '1991-05-30', '1991-06-27', '1991-07-29', '1991-08-29', '1991-09-27', '1991-10-30', '1991-11-27', '1991-12-23', '1992-01-30', '1992-03-02', '1992-03-27', '1992-04-29', '1992-06-01', '1992-06-26', '1992-07-31', '1992-08-28', '1992-09-25', '1992-10-28', '1992-11-27', '1992-12-23', '1993-01-29', '1993-03-01', '1993-03-29', '1993-04-30', '1993-06-01', '1993-06-24', '1993-07-30', '1993-08-31', '1993-09-30', '1993-10-29', '1993-12-02', '1993-12-23', '1994-01-31', '1994-03-02', '1994-04-01', '1994-04-29', '1994-05-31', '1994-06-30', '1994-08-01', '1994-08-29', '1994-09-30', '1994-10-31', '1994-12-01', '1994-12-23', '1995-01-30', '1995-03-02', '1995-04-03', '1995-05-01', '1995-06-01', '1995-07-03', '1995-07-31', '1995-08-31', '1995-10-02', '1995-10-30', '1996-01-23', '1996-03-04', '1996-04-03', '1996-05-03', '1996-05-31', '1996-07-01', '1996-08-02', '1996-08-30', '1996-09-30', '1996-10-31', '1996-11-29', '1996-12-23', '1997-02-03', '1997-03-03', '1997-03-31', '1997-05-01', '1997-06-02', '1997-06-30', '1997-08-01', '1997-08-29', '1997-09-29', '1997-11-03', '1997-11-28', '1997-12-24', '1998-02-02', '1998-03-02', '1998-03-27', '1998-05-01', '1998-05-29', '1998-06-26', '1998-08-03', '1998-08-28', '1998-09-25', '1998-11-02', '1998-11-25', '1998-12-24', '1999-02-01', '1999-03-01', '1999-04-01', '1999-05-03', '1999-05-28', '1999-06-28', '1999-07-30', '1999-08-27', '1999-10-01', '1999-11-02', '1999-11-26', '1999-12-09', '1999-12-23', '2000-01-31', '2000-02-28', '2000-03-31', '2000-04-12', '2000-04-28', '2000-05-26', '2000-06-30', '2000-08-01', '2000-08-28', '2000-09-29', '2000-10-30', '2000-11-30', '2000-12-22', '2001-02-01', '2001-03-01', '2001-03-30', '2001-04-30', '2001-05-29', '2001-07-02', '2001-07-05', '2001-07-31', '2001-08-30', '2001-10-01', '2001-11-01', '2001-12-03', '2001-12-21', '2002-01-31', '2002-03-01', '2002-03-29', '2002-04-29', '2002-05-28', '2002-06-28', '2002-08-02', '2002-08-30', '2002-09-30', '2002-11-01', '2002-11-27', '2002-12-23', '2003-01-31', '2003-03-03', '2003-03-28', '2003-04-28', '2003-05-30', '2003-06-27', '2003-08-01', '2003-08-29', '2003-09-29', '2003-10-31', '2003-11-26', '2003-12-23', '2004-01-05', '2004-02-02', '2004-03-01', '2004-03-26', '2004-04-30', '2004-05-28', '2004-06-28', '2004-08-03', '2004-08-30', '2004-09-30', '2004-11-01', '2004-12-01', '2004-12-23', '2005-01-31', '2005-02-28', '2005-03-31', '2005-04-29', '2005-05-27', '2005-06-30', '2005-08-02', '2005-09-01', '2005-09-30', '2005-10-31', '2005-12-01', '2005-12-22', '2006-01-30', '2006-03-01', '2006-03-31', '2006-05-01', '2006-05-26', '2006-06-30', '2006-08-01', '2006-08-31', '2006-09-29', '2006-10-30', '2006-11-30', '2006-12-22', '2007-02-01', '2007-03-01', '2007-03-30', '2007-04-30', '2007-06-01', '2007-06-29', '2007-07-31', '2007-08-31', '2007-09-28', '2007-11-01', '2007-11-30', '2007-12-21', '2008-01-31', '2008-02-29', '2008-03-28', '2008-05-01', '2008-05-30', '2008-06-27', '2008-08-04', '2008-08-29', '2008-09-29', '2008-10-31', '2008-11-26', '2008-12-24', '2009-02-02', '2009-03-02', '2009-03-27', '2009-04-30', '2009-06-01', '2009-06-26', '2009-08-04', '2009-08-28', '2009-10-01', '2009-10-30', '2009-11-25', '2009-12-23', '2010-02-01', '2010-03-01', '2010-03-29', '2010-05-03', '2010-05-28', '2010-06-28', '2010-08-03', '2010-08-30', '2010-10-01', '2010-11-01', '2010-11-24', '2010-12-23', '2011-01-31', '2011-02-28', '2011-03-28', '2011-04-29', '2011-05-27', '2011-06-27', '2011-08-02', '2011-08-29', '2011-09-30', '2011-10-28', '2011-11-23', '2011-12-23', '2012-01-30', '2012-03-01', '2012-03-30', '2012-04-30', '2012-06-01', '2012-06-29', '2012-07-31', '2012-08-30', '2012-09-28', '2012-10-29', '2012-11-30', '2012-12-21', '2013-01-31', '2013-03-01', '2013-03-29', '2013-04-29', '2013-05-31', '2013-06-27', '2013-08-02', '2013-08-30', '2013-09-27', '2013-11-08', '2013-12-06', '2013-12-23', '2014-01-31', '2014-03-03', '2014-03-28', '2014-05-01', '2014-05-30', '2014-06-26', '2014-08-01', '2014-08-29', '2014-09-29', '2014-10-31', '2014-11-26', '2014-12-23', '2015-02-02', '2015-03-02', '2015-03-30', '2015-04-30', '2015-06-01', '2015-06-25', '2015-08-03', '2015-08-28', '2015-09-28', '2015-10-30', '2015-11-25', '2015-12-23', '2016-02-01', '2016-02-26', '2016-03-28', '2016-04-29', '2016-05-31', '2016-06-29', '2016-08-02', '2016-08-29', '2016-09-30', '2016-10-31', '2016-11-30', '2016-12-22', '2017-01-30', '2017-03-01', '2017-03-31', '2017-05-01', '2017-05-30', '2017-06-30', '2017-08-01', '2017-08-31', '2017-09-29', '2017-10-30', '2017-11-30', '2017-12-22', '2018-01-29', '2018-03-01', '2018-03-29', '2018-04-30', '2018-05-31', '2018-06-29', '2018-07-31', '2018-08-30', '2018-09-28', '2018-10-29', '2018-11-29', '2018-12-21', '2019-03-01', '2019-03-29', '2019-04-29', '2019-05-31', '2019-06-28', '2019-07-30', '2019-08-30', '2019-09-27', '2019-10-31', '2019-11-27', '2019-12-20', '2020-01-31', '2020-02-28', '2020-03-27']"
